,Data_Hora,Estacao_Ano,Feriado,Dia_Trabalho,Condicoes_Climaticas,Temperatura,Sensacao_Termica,Umidade,Velocidade_Vento,Usuarios_Casuais,Usuarios_Registrados,Total_Alugueis,Mes,Dia,Hora,Tempo_Limpo
8508,2012-07-15 21:00:00,Outono,0,0,Tempo Limpo,29.52,34.85,79,6.0032,59,164,223,Julho,Domingo,21,1
8509,2012-07-15 22:00:00,Outono,0,0,Tempo Limpo,29.52,34.85,74,7.0015,34,96,130,Julho,Domingo,22,1
8510,2012-07-15 23:00:00,Outono,0,0,Tempo Limpo,29.52,34.85,79,8.9981,25,66,91,Julho,Domingo,23,1
8511,2012-07-16 00:00:00,Outono,0,1,Chuva Leve/Neve Leve ,29.52,34.85,79,7.0015,11,32,43,Julho,Segunda-feira,0,0
8512,2012-07-16 01:00:00,Outono,0,1,Nublado,28.7,33.335,74,12.998,1,10,11,Julho,Segunda-feira,1,0
8513,2012-07-16 02:00:00,Outono,0,1,Tempo Limpo,28.7,33.335,74,7.0015,4,11,15,Julho,Segunda-feira,2,1
8514,2012-07-16 03:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,6.0032,2,4,6,Julho,Segunda-feira,3,1
8515,2012-07-16 04:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,7.0015,1,11,12,Julho,Segunda-feira,4,1
8516,2012-07-16 05:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,78,7.0015,10,40,50,Julho,Segunda-feira,5,1
8517,2012-07-16 06:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,8.9981,8,132,140,Julho,Segunda-feira,6,1
8518,2012-07-16 07:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,6.0032,24,459,483,Julho,Segunda-feira,7,1
8519,2012-07-16 08:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,7.0015,48,619,667,Julho,Segunda-feira,8,1
8520,2012-07-16 09:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,62,11.0014,51,297,348,Julho,Segunda-feira,9,1
8521,2012-07-16 10:00:00,Outono,0,1,Tempo Limpo,32.8,38.635,59,0.0,69,117,186,Julho,Segunda-feira,10,1
8522,2012-07-16 11:00:00,Outono,0,1,Tempo Limpo,34.44,40.15,53,15.0013,57,125,182,Julho,Segunda-feira,11,1
8523,2012-07-16 12:00:00,Outono,0,1,Tempo Limpo,34.44,39.395,49,8.9981,79,158,237,Julho,Segunda-feira,12,1
8524,2012-07-16 13:00:00,Outono,0,1,Tempo Limpo,34.44,39.395,49,19.0012,63,176,239,Julho,Segunda-feira,13,1
8525,2012-07-16 14:00:00,Outono,0,1,Tempo Limpo,36.08,40.91,42,7.0015,53,159,212,Julho,Segunda-feira,14,1
8526,2012-07-16 15:00:00,Outono,0,1,Tempo Limpo,35.26,40.15,47,16.9979,61,176,237,Julho,Segunda-feira,15,1
8527,2012-07-16 16:00:00,Outono,0,1,Chuva Leve/Neve Leve ,31.16,36.365,66,39.0007,77,309,386,Julho,Segunda-feira,16,0
8528,2012-07-16 17:00:00,Outono,0,1,Chuva Leve/Neve Leve ,31.16,36.365,66,39.0007,86,669,755,Julho,Segunda-feira,17,0
8529,2012-07-16 18:00:00,Outono,0,1,Tempo Limpo,34.44,40.15,53,0.0,97,697,794,Julho,Segunda-feira,18,1
8530,2012-07-16 19:00:00,Outono,0,1,Tempo Limpo,32.8,39.395,63,8.9981,92,503,595,Julho,Segunda-feira,19,1
8531,2012-07-16 20:00:00,Outono,0,1,Tempo Limpo,32.8,38.635,59,8.9981,66,388,454,Julho,Segunda-feira,20,1
8532,2012-07-16 21:00:00,Outono,0,1,Tempo Limpo,31.16,36.365,66,8.9981,45,283,328,Julho,Segunda-feira,21,1
8533,2012-07-16 22:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,62,6.0032,56,228,284,Julho,Segunda-feira,22,1
8534,2012-07-16 23:00:00,Outono,0,1,Tempo Limpo,30.34,35.605,74,6.0032,27,139,166,Julho,Segunda-feira,23,1
8535,2012-07-17 00:00:00,Outono,0,1,Tempo Limpo,29.52,35.605,84,7.0015,10,43,53,Julho,Terça-feira,0,1
8536,2012-07-17 01:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,70,0.0,4,21,25,Julho,Terça-feira,1,1
8537,2012-07-17 02:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,6.0032,1,6,7,Julho,Terça-feira,2,1
8538,2012-07-17 03:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,66,0.0,0,3,3,Julho,Terça-feira,3,1
8539,2012-07-17 04:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,62,0.0,0,7,7,Julho,Terça-feira,4,1
8540,2012-07-17 05:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,74,6.0032,7,31,38,Julho,Terça-feira,5,1
8541,2012-07-17 06:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,66,7.0015,16,197,213,Julho,Terça-feira,6,1
8542,2012-07-17 07:00:00,Outono,0,1,Nublado,30.34,34.85,70,0.0,26,500,526,Julho,Terça-feira,7,0
8543,2012-07-17 08:00:00,Outono,0,1,Nublado,32.8,37.88,55,0.0,43,618,661,Julho,Terça-feira,8,0
8544,2012-07-17 09:00:00,Outono,0,1,Nublado,33.62,38.635,49,15.0013,32,288,320,Julho,Terça-feira,9,0
8545,2012-07-17 10:00:00,Outono,0,1,Nublado,34.44,39.395,49,12.998,37,122,159,Julho,Terça-feira,10,0
8546,2012-07-17 11:00:00,Outono,0,1,Nublado,35.26,40.15,47,0.0,60,146,206,Julho,Terça-feira,11,0
8547,2012-07-17 12:00:00,Outono,0,1,Nublado,36.9,40.91,35,0.0,80,174,254,Julho,Terça-feira,12,0
8548,2012-07-17 13:00:00,Outono,0,1,Tempo Limpo,37.72,40.91,31,12.998,53,168,221,Julho,Terça-feira,13,1
8549,2012-07-17 14:00:00,Outono,0,1,Tempo Limpo,38.54,41.665,29,16.9979,54,160,214,Julho,Terça-feira,14,1
8550,2012-07-17 15:00:00,Outono,0,1,Tempo Limpo,37.72,40.91,31,11.0014,57,187,244,Julho,Terça-feira,15,1
8551,2012-07-17 16:00:00,Outono,0,1,Tempo Limpo,37.72,40.91,29,11.0014,64,317,381,Julho,Terça-feira,16,1
8552,2012-07-17 17:00:00,Outono,0,1,Tempo Limpo,37.72,40.91,29,0.0,95,675,770,Julho,Terça-feira,17,1
8553,2012-07-17 18:00:00,Outono,0,1,Tempo Limpo,36.9,40.15,33,12.998,60,712,772,Julho,Terça-feira,18,1
8554,2012-07-17 19:00:00,Outono,0,1,Tempo Limpo,36.08,39.395,35,16.9979,69,478,547,Julho,Terça-feira,19,1
8555,2012-07-17 20:00:00,Outono,0,1,Tempo Limpo,35.26,37.88,34,11.0014,52,375,427,Julho,Terça-feira,20,1
8556,2012-07-17 21:00:00,Outono,0,1,Tempo Limpo,33.62,38.635,52,8.9981,50,283,333,Julho,Terça-feira,21,1
8557,2012-07-17 22:00:00,Outono,0,1,Tempo Limpo,32.8,37.88,55,15.0013,29,215,244,Julho,Terça-feira,22,1
8558,2012-07-17 23:00:00,Outono,0,1,Tempo Limpo,31.98,37.12,59,12.998,22,139,161,Julho,Terça-feira,23,1
8559,2012-07-18 00:00:00,Outono,0,1,Tempo Limpo,31.16,36.365,66,11.0014,8,45,53,Julho,Quarta-feira,0,1
8560,2012-07-18 01:00:00,Outono,0,1,Tempo Limpo,31.16,36.365,66,7.0015,2,14,16,Julho,Quarta-feira,1,1
8561,2012-07-18 02:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,8.9981,3,5,8,Julho,Quarta-feira,2,1
8562,2012-07-18 03:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,8.9981,2,2,4,Julho,Quarta-feira,3,1
8563,2012-07-18 04:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,8.9981,0,6,6,Julho,Quarta-feira,4,1
8564,2012-07-18 05:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,11.0014,5,41,46,Julho,Quarta-feira,5,1
8565,2012-07-18 06:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,11.0014,10,152,162,Julho,Quarta-feira,6,1
8566,2012-07-18 07:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,11.0014,23,472,495,Julho,Quarta-feira,7,1
8567,2012-07-18 08:00:00,Outono,0,1,Tempo Limpo,31.98,37.12,62,7.0015,55,624,679,Julho,Quarta-feira,8,1
8568,2012-07-18 09:00:00,Outono,0,1,Tempo Limpo,33.62,39.395,56,0.0,44,253,297,Julho,Quarta-feira,9,1
8569,2012-07-18 10:00:00,Outono,0,1,Tempo Limpo,36.9,42.425,42,12.998,39,99,138,Julho,Quarta-feira,10,1
8570,2012-07-18 11:00:00,Outono,0,1,Tempo Limpo,36.9,42.425,42,0.0,47,136,183,Julho,Quarta-feira,11,1
8571,2012-07-18 12:00:00,Outono,0,1,Tempo Limpo,37.72,43.18,37,8.9981,36,166,202,Julho,Quarta-feira,12,1
8572,2012-07-18 13:00:00,Outono,0,1,Tempo Limpo,38.54,42.425,33,0.0,49,154,203,Julho,Quarta-feira,13,1
8573,2012-07-18 14:00:00,Outono,0,1,Tempo Limpo,38.54,43.94,38,22.0028,54,116,170,Julho,Quarta-feira,14,1
8574,2012-07-18 15:00:00,Outono,0,1,Chuva Leve/Neve Leve ,37.72,42.425,35,23.9994,42,152,194,Julho,Quarta-feira,15,0
8575,2012-07-18 16:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,16.9979,34,190,224,Julho,Quarta-feira,16,1
8576,2012-07-18 17:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,70,16.9979,35,335,370,Julho,Quarta-feira,17,1
8577,2012-07-18 18:00:00,Outono,0,1,Nublado,31.16,35.605,62,8.9981,63,580,643,Julho,Quarta-feira,18,0
8578,2012-07-18 19:00:00,Outono,0,1,Nublado,31.16,35.605,62,7.0015,78,438,516,Julho,Quarta-feira,19,0
8579,2012-07-18 20:00:00,Outono,0,1,Tempo Limpo,30.34,34.09,62,6.0032,56,310,366,Julho,Quarta-feira,20,1
8580,2012-07-18 21:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,62,0.0,53,266,319,Julho,Quarta-feira,21,1
8581,2012-07-18 22:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,58,6.0032,42,246,288,Julho,Quarta-feira,22,1
8582,2012-07-18 23:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,58,6.0032,19,112,131,Julho,Quarta-feira,23,1
8583,2012-07-19 00:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,6.0032,16,50,66,Julho,Quinta-feira,0,1
8584,2012-07-19 01:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,6.0032,6,19,25,Julho,Quinta-feira,1,1
8585,2012-07-19 02:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,12.998,0,7,7,Julho,Quinta-feira,2,1
8586,2012-07-19 03:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,7.0015,1,4,5,Julho,Quinta-feira,3,1
8587,2012-07-19 04:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,7.0015,0,8,8,Julho,Quinta-feira,4,1
8588,2012-07-19 05:00:00,Outono,0,1,Nublado,29.52,34.09,70,7.0015,5,35,40,Julho,Quinta-feira,5,0
8589,2012-07-19 06:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,66,8.9981,8,144,152,Julho,Quinta-feira,6,1
8590,2012-07-19 07:00:00,Outono,0,1,Tempo Limpo,30.34,34.09,58,19.0012,23,450,473,Julho,Quinta-feira,7,1
8591,2012-07-19 08:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,58,16.9979,32,625,657,Julho,Quinta-feira,8,1
8592,2012-07-19 09:00:00,Outono,0,1,Nublado,31.16,35.605,58,19.0012,36,282,318,Julho,Quinta-feira,9,0
8593,2012-07-19 10:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,58,12.998,41,157,198,Julho,Quinta-feira,10,1
8594,2012-07-19 11:00:00,Outono,0,1,Tempo Limpo,32.8,37.88,55,7.0015,54,162,216,Julho,Quinta-feira,11,1
8595,2012-07-19 12:00:00,Outono,0,1,Tempo Limpo,34.44,39.395,49,19.0012,59,215,274,Julho,Quinta-feira,12,1
8596,2012-07-19 13:00:00,Outono,0,1,Tempo Limpo,34.44,38.635,47,8.9981,74,180,254,Julho,Quinta-feira,13,1
8597,2012-07-19 14:00:00,Outono,0,1,Tempo Limpo,35.26,39.395,44,6.0032,46,151,197,Julho,Quinta-feira,14,1
8598,2012-07-19 15:00:00,Outono,0,1,Tempo Limpo,34.44,38.635,47,6.0032,66,226,292,Julho,Quinta-feira,15,1
8599,2012-07-19 16:00:00,Outono,0,1,Tempo Limpo,34.44,38.635,47,6.0032,70,288,358,Julho,Quinta-feira,16,1
8600,2012-07-19 17:00:00,Outono,0,1,Tempo Limpo,35.26,39.395,41,0.0,93,678,771,Julho,Quinta-feira,17,1
8601,2012-07-19 18:00:00,Outono,0,1,Tempo Limpo,35.26,39.395,41,12.998,93,684,777,Julho,Quinta-feira,18,1
8602,2012-07-19 19:00:00,Outono,0,1,Tempo Limpo,34.44,37.88,44,16.9979,53,480,533,Julho,Quinta-feira,19,1
8603,2012-07-19 20:00:00,Outono,0,1,Tempo Limpo,33.62,38.635,49,11.0014,65,440,505,Julho,Quinta-feira,20,1
8604,2012-07-19 21:00:00,Outono,0,1,Chuva Leve/Neve Leve ,27.06,29.545,89,16.9979,38,294,332,Julho,Quinta-feira,21,0
8605,2012-07-19 22:00:00,Outono,0,1,Chuva Leve/Neve Leve ,27.06,29.545,89,16.9979,6,62,68,Julho,Quinta-feira,22,0
8606,2012-07-19 23:00:00,Outono,0,1,Chuva Leve/Neve Leve ,27.06,29.545,89,15.0013,3,62,65,Julho,Quinta-feira,23,0
8607,2012-08-01 00:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,11.0014,3,44,47,Agosto,Quarta-feira,0,1
8608,2012-08-01 01:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,6.0032,5,28,33,Agosto,Quarta-feira,1,1
8609,2012-08-01 02:00:00,Outono,0,1,Tempo Limpo,26.24,28.79,83,7.0015,0,13,13,Agosto,Quarta-feira,2,1
8610,2012-08-01 03:00:00,Outono,0,1,Tempo Limpo,26.24,28.79,83,7.0015,0,7,7,Agosto,Quarta-feira,3,1
8611,2012-08-01 04:00:00,Outono,0,1,Nublado,26.24,29.545,78,8.9981,1,3,4,Agosto,Quarta-feira,4,0
8612,2012-08-01 05:00:00,Outono,0,1,Nublado,26.24,29.545,78,8.9981,3,46,49,Agosto,Quarta-feira,5,0
8613,2012-08-01 06:00:00,Outono,0,1,Tempo Limpo,26.24,29.545,78,8.9981,6,179,185,Agosto,Quarta-feira,6,1
8614,2012-08-01 07:00:00,Outono,0,1,Nublado,26.24,28.79,83,8.9981,19,468,487,Agosto,Quarta-feira,7,0
8615,2012-08-01 08:00:00,Outono,0,1,Nublado,27.06,30.305,78,12.998,32,649,681,Agosto,Quarta-feira,8,0
8616,2012-08-01 09:00:00,Outono,0,1,Nublado,27.88,31.82,74,6.0032,34,316,350,Agosto,Quarta-feira,9,0
8617,2012-08-01 10:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,66,6.0032,61,175,236,Agosto,Quarta-feira,10,1
8618,2012-08-01 11:00:00,Outono,0,1,Tempo Limpo,31.16,35.605,58,6.0032,54,180,234,Agosto,Quarta-feira,11,1
8619,2012-08-01 12:00:00,Outono,0,1,Tempo Limpo,32.8,37.12,49,7.0015,75,209,284,Agosto,Quarta-feira,12,1
8620,2012-08-01 13:00:00,Outono,0,1,Tempo Limpo,32.8,37.12,52,11.0014,59,221,280,Agosto,Quarta-feira,13,1
8621,2012-08-01 14:00:00,Outono,0,1,Tempo Limpo,33.62,37.88,46,11.0014,88,175,263,Agosto,Quarta-feira,14,1
8622,2012-08-01 15:00:00,Outono,0,1,Tempo Limpo,33.62,37.88,46,11.0014,89,206,295,Agosto,Quarta-feira,15,1
8623,2012-08-01 16:00:00,Outono,0,1,Tempo Limpo,32.8,37.88,55,19.0012,93,386,479,Agosto,Quarta-feira,16,1
8624,2012-08-01 17:00:00,Outono,0,1,Tempo Limpo,32.8,37.12,49,11.0014,103,734,837,Agosto,Quarta-feira,17,1
8625,2012-08-01 18:00:00,Outono,0,1,Chuva Leve/Neve Leve ,31.16,35.605,62,15.0013,105,786,891,Agosto,Quarta-feira,18,0
8626,2012-08-01 19:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,16.9979,88,564,652,Agosto,Quarta-feira,19,1
8627,2012-08-01 20:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,66,11.0014,65,448,513,Agosto,Quarta-feira,20,1
8628,2012-08-01 21:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,8.9981,36,284,320,Agosto,Quarta-feira,21,1
8629,2012-08-01 22:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,7.0015,37,251,288,Agosto,Quarta-feira,22,1
8630,2012-08-01 23:00:00,Outono,0,1,Tempo Limpo,28.7,33.335,74,0.0,18,134,152,Agosto,Quarta-feira,23,1
8631,2012-08-02 00:00:00,Outono,0,1,Tempo Limpo,28.7,33.335,74,0.0,8,55,63,Agosto,Quinta-feira,0,1
8632,2012-08-02 01:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,7.0015,6,36,42,Agosto,Quinta-feira,1,1
8633,2012-08-02 02:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,6.0032,3,8,11,Agosto,Quinta-feira,2,1
8634,2012-08-02 03:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,0.0,0,6,6,Agosto,Quinta-feira,3,1
8635,2012-08-02 04:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,0.0,0,9,9,Agosto,Quinta-feira,4,1
8636,2012-08-02 05:00:00,Outono,0,1,Tempo Limpo,27.06,29.545,89,8.9981,4,37,41,Agosto,Quinta-feira,5,1
8637,2012-08-02 06:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,0.0,6,177,183,Agosto,Quinta-feira,6,1
8638,2012-08-02 07:00:00,Outono,0,1,Tempo Limpo,28.7,33.335,79,0.0,21,452,473,Agosto,Quinta-feira,7,1
8639,2012-08-02 08:00:00,Outono,0,1,Tempo Limpo,29.52,34.85,74,7.0015,21,718,739,Agosto,Quinta-feira,8,1
8640,2012-08-02 09:00:00,Outono,0,1,Tempo Limpo,31.16,36.365,66,7.0015,31,312,343,Agosto,Quinta-feira,9,1
8641,2012-08-02 10:00:00,Outono,0,1,Tempo Limpo,32.8,37.88,55,0.0,51,130,181,Agosto,Quinta-feira,10,1
8642,2012-08-02 11:00:00,Outono,0,1,Tempo Limpo,33.62,38.635,52,7.0015,59,167,226,Agosto,Quinta-feira,11,1
8643,2012-08-02 12:00:00,Outono,0,1,Tempo Limpo,34.44,37.88,44,8.9981,56,230,286,Agosto,Quinta-feira,12,1
8644,2012-08-02 13:00:00,Outono,0,1,Tempo Limpo,35.26,39.395,44,15.0013,98,212,310,Agosto,Quinta-feira,13,1
8645,2012-08-02 14:00:00,Outono,0,1,Tempo Limpo,35.26,39.395,41,8.9981,54,171,225,Agosto,Quinta-feira,14,1
8646,2012-08-02 15:00:00,Outono,0,1,Tempo Limpo,31.98,37.12,62,31.0009,68,202,270,Agosto,Quinta-feira,15,1
8647,2012-08-02 16:00:00,Outono,0,1,Tempo Limpo,33.62,37.88,46,12.998,71,335,406,Agosto,Quinta-feira,16,1
8648,2012-08-02 17:00:00,Outono,0,1,Tempo Limpo,33.62,38.635,52,16.9979,90,775,865,Agosto,Quinta-feira,17,1
8649,2012-08-02 18:00:00,Outono,0,1,Tempo Limpo,32.8,38.635,59,15.0013,86,681,767,Agosto,Quinta-feira,18,1
8650,2012-08-02 19:00:00,Outono,0,1,Tempo Limpo,32.8,39.395,63,11.0014,98,509,607,Agosto,Quinta-feira,19,1
8651,2012-08-02 20:00:00,Outono,0,1,Tempo Limpo,31.98,37.88,66,0.0,51,376,427,Agosto,Quinta-feira,20,1
8652,2012-08-02 21:00:00,Outono,0,1,Tempo Limpo,31.16,36.365,66,15.0013,41,301,342,Agosto,Quinta-feira,21,1
8653,2012-08-02 22:00:00,Outono,0,1,Tempo Limpo,30.34,34.85,70,12.998,35,227,262,Agosto,Quinta-feira,22,1
8654,2012-08-02 23:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,16.9979,25,152,177,Agosto,Quinta-feira,23,1
8655,2012-08-03 00:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,12.998,15,56,71,Agosto,Sexta-feira,0,1
8656,2012-08-03 01:00:00,Outono,0,1,Tempo Limpo,28.7,33.335,74,12.998,11,32,43,Agosto,Sexta-feira,1,1
8657,2012-08-03 02:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,15.0013,0,14,14,Agosto,Sexta-feira,2,1
8658,2012-08-03 03:00:00,Outono,0,1,Tempo Limpo,27.88,31.82,79,15.0013,1,5,6,Agosto,Sexta-feira,3,1
8659,2012-08-03 04:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,16.9979,1,11,12,Agosto,Sexta-feira,4,1
8660,2012-08-03 05:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,11.0014,2,35,37,Agosto,Sexta-feira,5,1
8661,2012-08-03 06:00:00,Outono,0,1,Tempo Limpo,27.06,30.305,83,15.0013,5,158,163,Agosto,Sexta-feira,6,1
8662,2012-08-03 07:00:00,Outono,0,1,Tempo Limpo,28.7,33.335,74,7.0015,25,396,421,Agosto,Sexta-feira,7,1
8663,2012-08-03 08:00:00,Outono,0,1,Tempo Limpo,29.52,34.09,70,8.9981,32,636,668,Agosto,Sexta-feira,8,1
8664,2012-08-03 09:00:00,Outono,0,1,Nublado,30.34,34.85,66,7.0015,69,327,396,Agosto,Sexta-feira,9,0
8665,2012-08-03 10:00:00,Outono,0,1,Nublado,32.8,37.12,52,12.998,82,167,249,Agosto,Sexta-feira,10,0
8666,2012-08-03 11:00:00,Outono,0,1,Nublado,34.44,39.395,49,19.0012,77,186,263,Agosto,Sexta-feira,11,0
8667,2012-08-03 12:00:00,Outono,0,1,Nublado,35.26,40.91,50,19.9995,95,243,338,Agosto,Sexta-feira,12,0
8668,2012-08-03 13:00:00,Outono,0,1,Nublado,35.26,40.15,47,19.0012,98,247,345,Agosto,Sexta-feira,13,0
8669,2012-08-03 14:00:00,Outono,0,1,Nublado,35.26,39.395,44,16.9979,102,229,331,Agosto,Sexta-feira,14,0
8670,2012-08-03 15:00:00,Outono,0,1,Tempo Limpo,36.08,40.91,42,16.9979,112,268,380,Agosto,Sexta-feira,15,1
8671,2012-08-03 16:00:00,Outono,0,1,Nublado,35.26,39.395,41,15.0013,112,380,492,Agosto,Sexta-feira,16,0
8672,2012-08-03 17:00:00,Outono,0,1,Nublado,34.44,40.15,53,19.0012,95,646,741,Agosto,Sexta-feira,17,0
8673,2012-08-03 18:00:00,Outono,0,1,Nublado,33.62,40.15,59,16.9979,98,573,671,Agosto,Sexta-feira,18,0
8674,2012-08-03 19:00:00,Outono,0,1,Nublado,32.8,39.395,63,15.0013,81,388,469,Agosto,Sexta-feira,19,0
8675,2012-08-03 20:00:00,Outono,0,1,Nublado,31.98,37.88,66,15.0013,89,300,389,Agosto,Sexta-feira,20,0
8676,2012-08-03 21:00:00,Outono,0,1,Nublado,31.16,36.365,66,12.998,54,224,278,Agosto,Sexta-feira,21,0
8677,2012-08-03 22:00:00,Outono,0,1,Tempo Limpo,31.16,36.365,70,16.9979,46,156,202,Agosto,Sexta-feira,22,1
8678,2012-08-03 23:00:00,Outono,0,1,Tempo Limpo,30.34,35.605,79,8.9981,26,170,196,Agosto,Sexta-feira,23,1
8679,2012-08-04 00:00:00,Outono,0,0,Tempo Limpo,30.34,35.605,79,11.0014,24,137,161,Agosto,Sábado,0,1
8680,2012-08-04 01:00:00,Outono,0,0,Tempo Limpo,29.52,35.605,84,12.998,23,99,122,Agosto,Sábado,1,1
8681,2012-08-04 02:00:00,Outono,0,0,Tempo Limpo,29.52,35.605,84,8.9981,20,64,84,Agosto,Sábado,2,1
8682,2012-08-04 03:00:00,Outono,0,0,Tempo Limpo,29.52,35.605,84,8.9981,11,19,30,Agosto,Sábado,3,1
8683,2012-08-04 04:00:00,Outono,0,0,Tempo Limpo,29.52,34.85,79,12.998,2,11,13,Agosto,Sábado,4,1
8684,2012-08-04 05:00:00,Outono,0,0,Tempo Limpo,28.7,33.335,84,15.0013,1,16,17,Agosto,Sábado,5,1
8685,2012-08-04 06:00:00,Outono,0,0,Tempo Limpo,28.7,33.335,84,15.0013,12,37,49,Agosto,Sábado,6,1
8686,2012-08-04 07:00:00,Outono,0,0,Tempo Limpo,29.52,34.85,77,11.0014,18,49,67,Agosto,Sábado,7,1
8687,2012-08-04 08:00:00,Outono,0,0,Tempo Limpo,30.34,36.365,72,12.998,49,132,181,Agosto,Sábado,8,1
8688,2012-08-04 09:00:00,Outono,0,0,Tempo Limpo,31.98,37.88,65,15.0013,61,217,278,Agosto,Sábado,9,1
8689,2012-08-04 10:00:00,Outono,0,0,Tempo Limpo,33.62,38.635,57,12.998,108,288,396,Agosto,Sábado,10,1
8690,2012-08-04 11:00:00,Outono,0,0,Tempo Limpo,35.26,40.15,47,16.9979,155,315,470,Agosto,Sábado,11,1
8691,2012-08-04 12:00:00,Outono,0,0,Tempo Limpo,35.26,39.395,40,23.9994,222,325,547,Agosto,Sábado,12,1
8692,2012-08-04 13:00:00,Outono,0,0,Tempo Limpo,36.08,40.91,42,19.9995,195,332,527,Agosto,Sábado,13,1
8693,2012-08-04 14:00:00,Outono,0,0,Tempo Limpo,36.08,40.15,40,26.0027,183,289,472,Agosto,Sábado,14,1
8694,2012-08-04 15:00:00,Outono,0,0,Tempo Limpo,36.08,40.91,42,27.9993,205,284,489,Agosto,Sábado,15,1
8695,2012-08-04 16:00:00,Outono,0,0,Tempo Limpo,36.9,40.91,39,19.9995,197,253,450,Agosto,Sábado,16,1
8696,2012-08-04 17:00:00,Outono,0,0,Tempo Limpo,36.08,39.395,37,19.9995,179,313,492,Agosto,Sábado,17,1
8697,2012-08-04 18:00:00,Outono,0,0,Tempo Limpo,35.26,39.395,41,22.0028,169,321,490,Agosto,Sábado,18,1
8698,2012-08-04 19:00:00,Outono,0,0,Tempo Limpo,33.62,38.635,52,23.9994,133,264,397,Agosto,Sábado,19,1
8699,2012-08-04 20:00:00,Outono,0,0,Tempo Limpo,33.62,38.635,52,19.9995,117,195,312,Agosto,Sábado,20,1
8700,2012-08-04 21:00:00,Outono,0,0,Tempo Limpo,32.8,38.635,59,16.9979,96,193,289,Agosto,Sábado,21,1
8701,2012-08-04 22:00:00,Outono,0,0,Tempo Limpo,31.16,36.365,66,19.0012,104,165,269,Agosto,Sábado,22,1
8702,2012-08-04 23:00:00,Outono,0,0,Tempo Limpo,31.16,36.365,66,19.9995,61,161,222,Agosto,Sábado,23,1
8703,2012-08-05 00:00:00,Outono,0,0,Tempo Limpo,30.34,34.85,70,19.0012,32,121,153,Agosto,Domingo,0,1
8704,2012-08-05 01:00:00,Outono,0,0,Tempo Limpo,30.34,34.85,70,16.9979,8,79,87,Agosto,Domingo,1,1
8705,2012-08-05 02:00:00,Outono,0,0,Tempo Limpo,30.34,34.85,70,19.9995,5,68,73,Agosto,Domingo,2,1
8706,2012-08-05 03:00:00,Outono,0,0,Tempo Limpo,29.52,34.85,74,16.9979,9,32,41,Agosto,Domingo,3,1
